Latitude,Longitude,Type,Depth,Magnitude,Magnitude Type,Root Mean Square,Source,Status,Year,Day,Month_sin,Month_cos,Hour_sin,Hour_cos,Type_Explosion,Type_Nuclear Explosion,Type_Rock Burst,Magnitude Type_MD,Magnitude Type_MH,Magnitude Type_ML,Magnitude Type_MS,Magnitude Type_MW,Magnitude Type_MWB,Magnitude Type_MWC,Magnitude Type_MWR,Magnitude Type_MWW,Source_ATLAS,Source_CI,Source_GCMT,Source_ISCGEM,Source_ISCGEMSUP,Source_NC,Source_NN,Source_OFFICIAL,Source_PR,Source_SE,Source_US,Source_UW,Status_Reviewed
-0.6766627215863468,-1.7329711735545814,Earthquake,3.360248788984549,-0.6678320366494607,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.6931615135477618,1.2185372407465327,0.7052537877052317,1.3539692683755362,0.37366704374791154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1903335668457886,0.26779724818105566,Earthquake,-0.45469416560169484,0.27766791827076487,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.5778295365743416,1.2185372407465327,0.7052537877052317,-1.0060428836310102,-0.9959383463459804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.7773005370880588,0.7975588807446322,Earthquake,-0.49546081397299474,0.5140429070008201,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.3471655826275009,1.2185372407465327,0.7052537877052317,0.9888741178785475,1.009303117391861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6462233755899425,1.108085724894622,Earthquake,-0.32994822158551723,6.65979261398228,MW,-0.1038394858807635,OFFICIAL,Automatic,-1.9155231562254709,-1.3471655826275009,1.2185372407465327,0.7052537877052317,1.3539692683755362,0.37366704374791154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.6591083730981546,1.0789245341113058,Earthquake,-0.33239422048779516,0.27766791827076487,MW,-0.1038394858807635,ISCGEMSUP,Automatic,-1.9155231562254709,-1.3471655826275009,1.2185372407465327,0.7052537877052317,1.402034956795511,0.0066823855229406585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6886309575950624,1.0546394768688065,Earthquake,-0.37316086885909505,-0.4314570479194032,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.3471655826275009,1.2185372407465327,0.7052537877052317,1.402034956795511,0.0066823855229406585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6586766592641164,1.0844301031908883,Earthquake,-0.37316086885909505,-0.1950820591893479,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.3471655826275009,1.2185372407465327,0.7052537877052317,1.402034956795511,0.0066823855229406585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6391167017065473,1.1011778690451317,Earthquake,-0.37316086885909505,0.041292929540709525,MW,-0.1038394858807635,ISCGEMSUP,Automatic,-1.9155231562254709,-1.3471655826275009,1.2185372407465327,0.7052537877052317,1.3539692683755362,-0.3603022727020302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6621303699364205,1.070319592568688,Earthquake,-0.41392751723039495,0.041292929540709525,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.3471655826275009,1.2185372407465327,0.7052537877052317,1.3539692683755362,-0.3603022727020302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6636247639773214,1.0630133597959281,Earthquake,-0.49546081397299474,-0.4314570479194032,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.3471655826275009,1.2185372407465327,0.7052537877052317,1.3539692683755362,-0.3603022727020302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.691387284381613,1.0592686167171963,Earthquake,-0.3813141985333551,-0.4314570479194032,MW,-0.1038394858807635,ISCGEMSUP,Automatic,-1.9155231562254709,-1.3471655826275009,1.2185372407465327,0.7052537877052317,1.3539692683755362,-0.3603022727020302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6654844543393315,1.073450835185585,Earthquake,-0.3177182270741272,-0.4314570479194032,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.3471655826275009,1.2185372407465327,0.7052537877052317,1.2130478003491276,-0.7022775329397919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6693698788456737,1.0702717873378955,Earthquake,-0.41392751723039495,-0.6678320366494607,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.3471655826275009,1.2185372407465327,0.7052537877052317,1.2130478003491276,-0.7022775329397919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6525994568311195,1.1151768341288162,Earthquake,-0.33239422048779516,3.3505427717614946,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.3471655826275009,1.2185372407465327,0.7052537877052317,1.2130478003491276,-0.7022775329397919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.696767102928856,1.0543765480994487,Earthquake,-0.33239422048779516,1.4595428619210455,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.3471655826275009,1.2185372407465327,0.7052537877052317,-0.0085843828762315,-1.4112374514025252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.663525137707928,1.076064187802232,Earthquake,-0.41392751723039495,-0.6678320366494607,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.3471655826275009,1.2185372407465327,0.7052537877052317,-0.0085843828762315,-1.4112374514025252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7034752717346777,1.0473412116345122,Earthquake,-0.37316086885909505,1.2231678731909903,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.3471655826275009,1.2185372407465327,0.7052537877052317,-0.7138940527121026,-1.2212722137844017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7039734030816447,1.0456122557875231,Earthquake,-0.37316086885909505,-0.1950820591893479,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.3471655826275009,1.2185372407465327,0.7052537877052317,-1.0060428836310102,-0.9959383463459804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6556878711823149,1.078844858726652,Earthquake,-0.37316086885909505,-0.1950820591893479,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.3471655826275009,1.2185372407465327,0.7052537877052317,-1.4192037225479743,0.00668238552294031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38409137740154464,-0.6737506748891131,Earthquake,-0.49546081397299474,-0.1950820591893479,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.3471655826275009,1.2185372407465327,0.7052537877052317,-1.3711380341279997,0.37366704374791093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6648534879665065,1.0721600939541922,Earthquake,-0.49546081397299474,-0.4314570479194032,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.3471655826275009,1.2185372407465327,0.7052537877052317,-0.7138940527121036,1.2346369848302818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6631930501432834,1.077219480879713,Earthquake,-0.37316086885909505,-0.4314570479194032,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.2318336056540806,1.2185372407465327,0.7052537877052317,1.402034956795511,0.0066823855229406585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6856421695132608,1.0730763608777119,Earthquake,-0.25493758858232535,0.9867928844609329,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.2318336056540806,1.2185372407465327,0.7052537877052317,0.9888741178785475,-0.9959383463459798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6693034613327447,1.0692439748758609,Earthquake,-0.33239422048779516,-0.4314570479194032,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.2318336056540806,1.2185372407465327,0.7052537877052317,-0.3736795333732205,-1.3629230045709508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6623960399881363,1.0750284078017316,Earthquake,-0.41392751723039495,0.27766791827076487,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.2318336056540806,1.2185372407465327,0.7052537877052317,-1.2302165661015907,0.7156423039856735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6540606421155561,1.0908997444247823,Earthquake,-0.3291328886180912,-0.6678320366494607,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.2318336056540806,1.2185372407465327,0.7052537877052317,-0.7138940527121036,1.2346369848302818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.704571160698005,-1.6066378836474065,Earthquake,-0.43186484251376694,1.2231678731909903,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.1165016286806604,1.2185372407465327,0.7052537877052317,0.3565107676207571,1.376287775616832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.677207145371287,1.0825099264207299,Earthquake,-0.3511468787385931,0.7504178957308776,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.1165016286806604,1.2185372407465327,0.7052537877052317,1.2130478003491274,0.7156423039856735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.673620599673125,1.0618979044107741,Earthquake,-0.3315788875203692,-0.6678320366494607,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.1165016286806604,1.2185372407465327,0.7052537877052317,1.3539692683755362,-0.3603022727020302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6625952925269232,1.0801834051888368,Earthquake,-0.2720595808982713,-0.4314570479194032,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.1165016286806604,1.2185372407465327,0.7052537877052317,-0.0085843828762315,-1.4112374514025252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6729896333003003,1.0714430154923076,Earthquake,-0.4343108414160449,-0.4314570479194032,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.1165016286806604,1.2185372407465327,0.7052537877052317,-0.7138940527121026,-1.2212722137844017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7106483631310019,-1.6054507204160637,Earthquake,-0.393544193044745,0.9867928844609329,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.1165016286806604,1.2185372407465327,0.7052537877052317,-1.2302165661015905,-0.7022775329397929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6527322918569776,1.090190633501363,Earthquake,-0.37153020292424305,-0.1950820591893479,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.1165016286806604,1.2185372407465327,0.7052537877052317,-1.4192037225479743,0.00668238552294031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.646455836885194,1.0656824851818327,Earthquake,-0.4326801754811929,-0.4314570479194032,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.0011696517072401,1.2185372407465327,0.7052537877052317,0.6967252869596395,1.2346369848302825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6721262056322241,1.0817609778049837,Earthquake,-0.37316086885909505,-0.4314570479194032,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.0011696517072401,1.2185372407465327,0.7052537877052317,1.2130478003491274,0.7156423039856735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6476513521179144,1.111089486896073,Earthquake,-0.37316086885909505,-0.1950820591893479,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-1.0011696517072401,1.2185372407465327,0.7052537877052317,0.9888741178785475,-0.9959383463459798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7781285562667914,1.002205106228095,Earthquake,-0.31201089630214524,0.041292929540709525,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-0.8858376747338198,1.2185372407465327,0.7052537877052317,-1.0060428836310102,-0.9959383463459804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6773601054721006,1.0337565585510273,Earthquake,1.0536718241364011,-0.6678320366494607,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-0.7705056977603996,1.2185372407465327,0.7052537877052317,1.3539692683755362,0.37366704374791154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6981618707003634,1.0538188204068717,Earthquake,-0.33239422048779516,0.27766791827076487,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-0.7705056977603996,1.2185372407465327,0.7052537877052317,-1.3711380341279995,-0.3603022727020302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.677339980397145,1.06057529302552,Earthquake,-0.37316086885909505,-0.1950820591893479,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-0.42450976684013875,1.2185372407465327,0.7052537877052317,-0.008584382876231672,1.4246022224484063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6381868565255424,1.112945923358508,Earthquake,-0.41392751723039495,-0.1950820591893479,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,-0.07851383591987796,1.2185372407465327,0.7052537877052317,0.3565107676207571,1.376287775616832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.044731095091192684,0.6876865253069464,Earthquake,0.2383388567104034,0.041292929540709525,MW,-0.1038394858807635,ISCGEMSUP,Automatic,-1.9155231562254709,-0.07851383591987796,1.2185372407465327,0.7052537877052317,0.6967252869596395,-1.2212722137844014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2363276945490702,0.8163144662921529,Earthquake,-0.14079097314268565,-0.4314570479194032,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,0.036818141053542315,1.2185372407465327,0.7052537877052317,-0.0085843828762315,-1.4112374514025252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6609348547037,1.090007380116659,Earthquake,-0.33239422048779516,-0.4314570479194032,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,0.15215011802696257,1.2185372407465327,0.7052537877052317,0.6967252869596395,-1.2212722137844014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.659126298440231,0.8241704592190243,Earthquake,2.1951379785327982,-0.6678320366494607,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,0.15215011802696257,1.2185372407465327,0.7052537877052317,-1.4192037225479743,0.00668238552294031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7748256059624216,0.4345976659539309,Earthquake,-0.1285609786312957,-0.6678320366494607,MW,-0.1038394858807635,ISCGEM,Automatic,-1.9155231562254709,0.26748209500038284,1.2185372407465327,0.7052537877052317,1.2130478003491274,0.7156423039856735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
